ID,France,USA,GB,Autre_pays
221280,True,False,False,False
221282,False,False,False,True
221289,False,False,False,True
221306,False,False,False,True
221314,False,False,False,True
221329,True,False,False,False
221357,True,False,False,False
221359,False,False,False,True
221361,False,False,False,True
221375,False,False,False,True
221387,False,False,False,True
221391,False,False,False,True
221404,False,False,False,True
221410,True,False,False,False
221413,False,False,False,True
221418,False,False,False,True
221419,True,False,False,False
221453,False,False,False,True
221488,True,False,False,False
221499,False,False,False,True
221506,False,False,False,True
221524,False,False,False,True
221527,True,False,False,False
221540,True,False,False,False
221541,False,False,False,True
221542,False,False,False,True
221563,True,False,False,False
221564,True,False,False,False
221566,True,False,False,False
221570,True,False,False,False
221571,True,False,False,False
221579,True,False,False,False
221595,False,False,False,True
221601,False,False,False,True
221611,True,False,False,False
221613,True,False,False,False
221615,True,False,False,False
221620,True,False,False,False
221621,True,False,False,False
221635,True,False,False,False
221636,True,False,False,False
221654,True,False,False,False
221657,True,False,False,False
221658,False,False,True,False
221661,False,False,False,True
221713,True,False,False,False
221729,False,False,False,True
221805,True,False,False,False
221811,True,False,False,False
221814,False,False,False,True
221859,True,False,False,False
221869,True,False,False,False
221875,False,False,False,True
221891,True,False,False,False
221892,True,False,False,False
221896,True,False,False,False
221898,True,False,False,False
221899,True,False,False,False
221904,False,False,False,True
221905,True,False,False,False
221929,True,False,False,False
221960,False,False,False,True
221967,False,False,False,True
222006,False,False,False,True
222008,True,False,False,False
222021,False,False,False,True
222030,True,False,False,False
222075,False,False,False,True
222086,False,False,False,True
222096,True,False,False,False
222120,False,False,False,True
222121,True,False,False,False
222124,False,False,False,True
222165,False,False,False,True
222167,False,False,False,True
222172,True,False,False,False
222174,True,False,False,False
222182,False,False,False,True
222215,False,False,False,True
222221,False,False,True,False
222226,False,False,False,True
222244,False,False,False,True
222249,True,False,False,False
222253,False,False,False,True
222257,False,False,False,True
222259,True,False,False,False
222271,False,False,False,True
222291,False,False,False,True
222327,True,False,False,False
222328,False,False,False,True
222333,False,False,False,True
222338,False,False,True,False
222369,False,False,False,True
222370,True,False,False,False
222392,False,False,False,True
222394,True,False,False,False
222402,False,False,False,True
222418,True,False,False,False
222422,True,False,False,False
222433,True,False,False,False
222445,True,False,False,False
222451,False,False,False,True
222465,False,False,False,True
222503,False,False,False,True
222507,False,False,False,True
222511,True,False,False,False
222512,True,False,False,False
222513,True,False,False,False
222516,True,False,False,False
222528,False,False,False,True
222547,False,False,False,True
222548,True,False,False,False
222567,True,False,False,False
222575,True,False,False,False
222576,True,False,False,False
222580,False,False,False,True
222584,True,False,False,False
222586,False,False,False,True
222590,False,False,False,True
222627,True,False,False,False
222628,False,False,False,True
222641,False,False,False,True
222692,False,False,False,True
222710,True,False,False,False
222711,False,False,False,True
222792,True,False,False,False
222796,False,False,False,True
222798,False,False,False,True
222799,False,False,True,False
222806,False,False,False,True
222820,True,False,False,False
222821,False,False,False,True
222822,False,False,False,True
222824,True,False,False,False
222825,False,False,False,True
222831,False,False,False,True
222833,True,False,False,False
222835,False,False,False,True
222836,False,False,False,True
222840,False,False,False,True
222858,False,False,False,True
222883,True,False,False,False
222886,False,False,False,True
222903,False,False,False,True
222915,True,False,False,False
222931,True,False,False,False
222943,False,False,False,True
222951,False,False,False,True
222967,False,False,True,False
222968,False,False,False,True
222982,False,False,False,True
222984,True,False,False,False
222986,False,False,False,True
222990,False,False,False,True
223002,False,False,False,True
223004,False,False,True,False
223008,False,False,False,True
223020,False,False,False,True
223048,False,False,False,True
223062,True,False,False,False
223076,False,False,False,True
223147,False,False,False,True
223154,False,False,False,True
223199,False,False,False,True
223207,False,False,False,True
223209,False,False,True,False
223228,False,False,False,True
223252,False,False,False,True
223264,False,False,False,True
223313,False,False,False,True
223338,False,False,False,True
223339,False,False,False,True
223340,False,False,False,True
223347,False,False,False,True
223353,False,False,False,True
223364,True,False,False,False
223448,False,False,False,True
223474,False,False,False,True
223484,True,False,False,False
223511,False,False,True,False
223543,False,False,False,True
223568,False,False,False,True
223575,False,False,False,True
223641,False,False,True,False
223728,False,False,False,True
223751,False,False,False,True
223752,False,False,False,True
223753,False,False,False,True
223754,False,False,False,True
223761,False,False,False,True
223770,False,False,True,False
223784,False,False,False,True
223794,True,False,False,False
223801,False,False,False,True
223803,False,False,False,True
223804,False,False,False,True
223819,False,False,False,True
223850,False,False,False,True
223880,True,False,False,False
223884,False,False,False,True
223899,False,False,False,True
223933,True,False,False,False
223940,False,False,False,True
223943,True,False,False,False
223958,True,False,False,False
223973,True,False,False,False
223981,False,False,False,True
224037,False,False,False,True
224060,True,False,False,False
224096,True,False,False,False
224105,False,False,False,True
224106,True,False,False,False
224115,False,False,False,True
224178,True,False,False,False
224181,True,False,False,False
224187,True,False,False,False
224194,True,False,False,False
224198,False,False,False,True
224205,True,False,False,False
224206,True,False,False,False
224214,True,False,False,False
224215,False,False,False,True
224259,False,False,False,True
224277,False,False,False,True
224282,True,False,False,False
224284,True,False,False,False
224285,True,False,False,False
224294,True,False,False,False
224297,False,False,False,True
224312,True,False,False,False
224313,False,False,False,True
224315,False,False,False,True
224323,True,False,False,False
224331,True,False,False,False
224340,False,False,False,True
224355,True,False,False,False
224370,False,False,False,True
224388,False,False,False,True
224395,False,False,False,True
224422,True,False,False,False
224437,True,False,False,False
224449,False,False,False,True
224453,True,False,False,False
224491,False,False,False,True
224509,False,False,False,True
224537,False,False,False,True
224566,False,False,False,True
224575,False,False,False,True
224576,True,False,False,False
224579,False,False,False,True
224586,True,False,False,False
224589,True,False,False,False
224595,False,False,False,True
224615,False,False,False,True
224618,True,False,False,False
224621,True,False,False,False
224640,False,False,False,True
224644,True,False,False,False
224658,False,False,False,True
224661,False,False,False,True
224664,False,False,False,True
224733,False,False,False,True
224739,True,False,False,False
224750,False,False,False,True
224766,False,False,False,True
224784,False,False,False,True
224790,True,False,False,False
224799,False,False,False,True
224808,False,False,False,True
224814,True,False,False,False
224851,False,False,False,True
224882,False,False,False,True
224890,False,False,False,True
224892,False,False,False,True
224926,True,False,False,False
224929,False,False,False,True
224944,False,False,False,True
224949,True,False,False,False
224951,True,False,False,False
224962,True,False,False,False
224986,True,False,False,False
224988,False,False,False,True
224999,True,False,False,False
225008,True,False,False,False
225015,False,False,False,True
225024,True,False,False,False
225032,False,False,False,True
225039,False,False,False,True
225094,False,False,False,True
225102,False,False,False,True
225116,False,False,False,True
225148,True,False,False,False
225176,False,False,False,True
225218,False,False,False,True
225223,False,False,True,False
225231,False,False,False,True
225285,True,False,False,False
225286,True,False,False,False
225332,True,False,False,False
225338,True,False,False,False
225353,False,False,False,True
225382,True,False,False,False
225391,False,False,False,True
225393,False,False,False,True
225398,False,False,False,True
225403,False,False,False,True
225404,False,False,False,True
225405,True,False,False,False
225406,False,False,False,True
225413,True,False,False,False
225416,False,False,False,True
225427,False,False,False,True
225437,True,False,False,False
225456,True,False,False,False
225468,False,False,True,False
225478,True,False,False,False
225529,True,False,False,False
225535,False,False,False,True
225546,True,False,False,False
225571,False,False,False,True
225598,False,False,False,True
225609,False,False,False,True
225614,False,False,False,True
225623,False,False,False,True
225625,False,False,False,True
225641,True,False,False,False
225642,False,False,False,True
225647,True,False,False,False
225671,False,False,True,False
225672,False,False,False,True
225705,False,False,True,False
225717,False,False,False,True
225719,False,False,False,True
225750,False,False,False,True
225758,True,False,False,False
225763,True,False,False,False
225768,False,False,False,True
225850,False,False,False,True
225859,False,False,False,True
225865,True,False,False,False
225868,False,False,False,True
225870,False,False,False,True
225884,False,False,False,True
225897,False,False,False,True
225902,False,False,False,True
225908,False,False,False,True
225920,False,False,False,True
225922,False,False,False,True
225923,True,False,False,False
225924,True,False,False,False
225925,True,False,False,False
225928,False,False,False,True
225946,False,False,False,True
225953,False,False,False,True
225958,False,False,False,True
225990,False,False,False,True
225997,True,False,False,False
226004,False,False,False,True
226005,True,False,False,False
226007,False,False,False,True
226016,False,False,False,True
226033,True,False,False,False
226035,True,False,False,False
226041,True,False,False,False
226042,True,False,False,False
226076,False,False,False,True
226078,False,False,False,True
226087,True,False,False,False
226089,True,False,False,False
226095,False,False,False,True
226122,False,False,False,True
226123,True,False,False,False
226153,True,False,False,False
226178,False,False,False,True
226196,True,False,False,False
226234,False,False,False,True
226235,False,False,False,True
226239,False,False,False,True
226240,True,False,False,False
226241,True,False,False,False
226244,False,False,False,True
226260,False,False,False,True
226266,True,False,False,False
226318,False,False,False,True
226322,True,False,False,False
226326,False,False,False,True
226335,False,False,False,True
226338,True,False,False,False
226343,False,False,False,True
226347,False,False,False,True
226368,False,False,False,True
226388,False,False,False,True
226390,False,False,False,True
226391,False,False,False,True
226398,True,False,False,False
226406,True,False,False,False
226411,False,False,False,True
226412,False,False,False,True
226414,False,False,False,True
226416,True,False,False,False
226422,False,False,False,True
226429,False,False,False,True
226430,False,False,False,True
226441,False,False,False,True
226443,False,False,False,True
226447,False,False,False,True
226493,False,False,False,True
226504,False,False,False,True
226509,False,False,False,True
226516,True,False,False,False
226525,False,False,False,True
226530,True,False,False,False
226531,False,False,False,True
226533,True,False,False,False
226535,False,False,False,True
226539,False,False,False,True
226581,True,False,False,False
226583,False,False,False,True
226584,False,False,False,True
226610,False,False,False,True
226616,False,False,False,True
226637,True,False,False,False
226648,False,False,False,True
226660,True,False,False,False
226673,False,False,False,True
226719,False,False,False,True
226727,True,False,False,False
226728,True,False,False,False
226731,True,False,False,False
226733,False,False,False,True
226737,True,False,False,False
226739,False,False,False,True
226756,True,False,False,False
226758,True,False,False,False
226772,True,False,False,False
226773,True,False,False,False
226776,True,False,False,False
226777,False,False,True,False
226778,False,False,False,True
226779,False,False,False,True
226791,False,False,False,True
226794,True,False,False,False
226795,False,False,False,True
226809,True,False,False,False
226817,False,False,False,True
226819,False,False,False,True
226823,False,False,False,True
226826,False,False,False,True
226863,True,False,False,False
226879,False,False,False,True
226884,False,False,False,True
226887,False,False,False,True
226899,False,False,False,True
226905,True,False,False,False
226917,False,False,False,True
226921,True,False,False,False
226927,False,False,False,True
226928,False,False,False,True
226933,False,False,False,True
226934,False,False,True,False
226936,True,False,False,False
226973,True,False,False,False
226990,False,False,False,True
226995,False,False,False,True
226997,False,False,False,True
227002,False,False,False,True
227011,False,False,False,True
227014,False,False,True,False
227018,False,False,False,True
227030,True,False,False,False
227043,False,False,False,True
227066,False,False,False,True
227079,False,False,False,True
227088,False,False,False,True
227102,True,False,False,False
227170,False,False,False,True
227190,True,False,False,False
227195,False,False,False,True
227196,True,False,False,False
227206,False,False,True,False
227213,True,False,False,False
227216,True,False,False,False
227223,True,False,False,False
227242,False,False,False,True
227244,False,False,False,True
227255,False,False,False,True
227260,False,False,False,True
227263,True,False,False,False
227268,False,False,False,True
227272,True,False,False,False
227273,True,False,False,False
227278,False,False,True,False
227279,True,False,False,False
227307,False,False,False,True
227319,True,False,False,False
227320,False,False,False,True
227327,True,False,False,False
227333,False,False,False,True
227334,False,False,False,True
227354,False,False,False,True
227358,False,False,True,False
227364,False,False,False,True
227369,True,False,False,False
227370,False,False,False,True
227394,False,False,False,True
227397,True,False,False,False
227401,True,False,False,False
227408,True,False,False,False
227413,False,False,False,True
227423,False,False,False,True
227425,True,False,False,False
227433,True,False,False,False
227468,True,False,False,False
227478,False,False,False,True
227479,False,False,False,True
227493,True,False,False,False
227501,False,False,False,True
227515,False,False,False,True
227520,False,False,False,True
227542,False,False,True,False
227548,False,False,False,True
227551,False,False,False,True
227557,True,False,False,False
227582,False,False,False,True
227599,False,False,False,True
227602,True,False,False,False
227613,False,False,False,True
227616,True,False,False,False
227619,True,False,False,False
227624,False,False,False,True
227626,True,False,False,False
227640,True,False,False,False
227645,True,False,False,False
227653,False,False,False,True
227674,False,False,False,True
227692,True,False,False,False
227695,True,False,False,False
227701,True,False,False,False
227703,False,False,False,True
227722,True,False,False,False
227726,False,False,False,True
227736,True,False,False,False
227756,False,False,False,True
227771,False,False,True,False
227780,False,False,False,True
227824,True,False,False,False
227825,True,False,False,False
227827,True,False,False,False
227832,False,False,False,True
227834,False,False,False,True
227841,True,False,False,False
227842,True,False,False,False
227856,False,False,False,True
227870,False,False,False,True
227876,False,False,False,True
227900,False,False,False,True
227902,False,False,False,True
227910,True,False,False,False
227920,True,False,False,False
227936,True,False,False,False
227944,False,False,False,True
227947,False,False,False,True
227956,False,False,False,True
227961,True,False,False,False
227985,True,False,False,False
228005,True,False,False,False
228012,False,False,False,True
228014,False,False,False,True
228016,False,False,False,True
228018,True,False,False,False
228021,True,False,False,False
228025,True,False,False,False
228026,False,False,False,True
228027,True,False,False,False
228040,True,False,False,False
228041,False,False,False,True
228047,True,False,False,False
228049,True,False,False,False
228063,True,False,False,False
228086,False,False,True,False
228087,False,False,False,True
228094,False,False,False,True
228114,False,False,False,True
228165,False,False,False,True
228184,True,False,False,False
228189,False,False,False,True
228197,False,False,False,True
228238,False,False,False,True
228242,False,False,True,False
228246,False,False,False,True
228247,False,False,False,True
228249,True,False,False,False
228250,False,False,False,True
228251,False,False,False,True
228253,False,False,False,True
228255,False,False,False,True
228258,True,False,False,False
228259,False,False,False,True
228263,False,False,False,True
228285,False,False,False,True
228295,False,False,False,True
228321,False,False,False,True
228322,False,False,False,True
228326,True,False,False,False
228336,True,False,False,False
228337,True,False,False,False
228342,False,False,False,True
228375,True,False,False,False
228387,True,False,False,False
228391,True,False,False,False
228395,False,False,False,True
228405,False,False,False,True
228418,True,False,False,False
228419,False,False,False,True
228420,False,False,True,False
228421,False,False,False,True
228422,False,False,False,True
228423,False,False,False,True
228424,False,False,False,True
228425,False,False,False,True
228461,False,False,False,True
228462,False,False,False,True
228463,False,False,False,True
228464,True,False,False,False
228466,True,False,False,False
228467,False,False,False,True
228473,False,False,False,True
228474,True,False,False,False
228475,True,False,False,False
228476,False,False,False,True
228477,True,False,False,False
228478,True,False,False,False
228480,True,False,False,False
228482,True,False,False,False
228496,False,False,False,True
228497,False,False,False,True
228498,True,False,False,False
228499,False,False,True,False
228500,False,False,False,True
228501,False,False,False,True
228520,True,False,False,False
228533,True,False,False,False
228537,True,False,False,False
228538,True,False,False,False
228540,True,False,False,False
228541,True,False,False,False
228542,True,False,False,False
228543,True,False,False,False
228558,False,False,False,True
228586,True,False,False,False
228624,True,False,False,False
228630,False,False,False,True
228662,True,False,False,False
228672,True,False,False,False
228676,False,False,False,True
228679,False,False,False,True
228681,False,False,False,True
228683,False,False,True,False
228692,False,False,False,True
228707,False,False,False,True
228709,False,False,False,True
228714,False,False,False,True
228716,False,False,False,True
228720,True,False,False,False
228727,True,False,False,False
228767,False,False,False,True
228770,False,False,True,False
228784,False,False,False,True
228818,False,False,False,True
228825,False,False,False,True
228834,False,False,False,True
228849,True,False,False,False
228850,True,False,False,False
228860,False,False,False,True
228862,True,False,False,False
228863,False,False,False,True
228867,True,False,False,False
228897,True,False,False,False
228927,False,False,False,True
228958,True,False,False,False
228971,False,False,False,True
228972,False,False,False,True
228984,False,False,False,True
228996,True,False,False,False
228997,False,False,False,True
229004,False,False,False,True
229043,True,False,False,False
229045,False,False,False,True
229070,False,False,False,True
229102,True,False,False,False
229104,False,False,False,True
229128,True,False,False,False
229134,True,False,False,False
229135,True,False,False,False
229165,True,False,False,False
229167,True,False,False,False
229171,False,False,False,True
229182,False,False,False,True
229189,False,False,False,True
229240,True,False,False,False
229251,False,False,False,True
229257,False,False,False,True
229258,False,False,False,True
229335,False,False,False,True
229337,True,False,False,False
229340,True,False,False,False
229351,True,False,False,False
229359,False,False,False,True
229371,True,False,False,False
229380,False,False,False,True
229396,False,False,False,True
229422,False,False,True,False
229423,True,False,False,False
229426,True,False,False,False
229478,True,False,False,False
229480,True,False,False,False
229488,True,False,False,False
229490,False,False,False,True
229493,False,False,False,True
229509,True,False,False,False
229511,True,False,False,False
229569,False,False,False,True
229574,False,False,False,True
229665,False,False,False,True
229677,True,False,False,False
229678,False,False,False,True
229682,True,False,False,False
229690,True,False,False,False
229702,True,False,False,False
229762,True,False,False,False
229765,False,False,True,False
229799,True,False,False,False
229809,True,False,False,False
229821,True,False,False,False
229823,True,False,False,False
229824,True,False,False,False
229831,False,False,False,True
229838,False,False,False,True
229844,False,False,False,True
229849,True,False,False,False
229854,True,False,False,False
229855,True,False,False,False
229857,False,False,False,True
229867,True,False,False,False
229868,True,False,False,False
229870,True,False,False,False
229873,False,False,False,True
229876,True,False,False,False
229877,True,False,False,False
229881,True,False,False,False
229883,True,False,False,False
229885,False,False,False,True
229886,False,False,False,True
229887,True,False,False,False
229903,True,False,False,False
229905,True,False,False,False
229906,True,False,False,False
229917,True,False,False,False
229925,True,False,False,False
229926,True,False,False,False
229961,True,False,False,False
229968,True,False,False,False
229969,False,False,False,True
229982,True,False,False,False
229986,True,False,False,False
229993,True,False,False,False
230002,False,False,False,True
230007,False,False,False,True
230009,False,False,False,True
230011,True,False,False,False
230028,False,False,False,True
230036,False,False,False,True
230045,True,False,False,False
230053,True,False,False,False
230064,True,False,False,False
230070,True,False,False,False
230072,True,False,False,False
230079,True,False,False,False
230080,True,False,False,False
230081,True,False,False,False
230083,True,False,False,False
230090,False,False,False,True
230141,False,False,False,True
230149,False,False,False,True
230166,False,False,False,True
230170,True,False,False,False
230179,False,False,True,False
230188,True,False,False,False
230192,False,False,False,True
230249,False,False,False,True
230279,False,False,False,True
230281,False,False,False,True
230282,True,False,False,False
230286,True,False,False,False
230288,False,False,False,True
230290,False,False,False,True
230293,True,False,False,False
230296,False,False,False,True
230299,False,False,False,True
230300,False,False,False,True
230306,False,False,False,True
230327,False,False,True,False
230343,True,False,False,False
230345,False,False,False,True
230374,False,False,True,False
230392,False,False,False,True
230393,False,False,False,True
230426,False,False,False,True
230435,False,False,False,True
230436,True,False,False,False
230452,False,False,False,True
230453,False,False,True,False
230483,False,False,False,True
230485,True,False,False,False
230486,False,False,False,True
230487,False,False,False,True
230520,True,False,False,False
230562,True,False,False,False
230569,False,False,False,True
230571,True,False,False,False
230577,False,False,False,True
230602,False,False,False,True
230605,False,False,False,True
230610,False,False,False,True
230611,False,False,False,True
230617,False,False,False,True
230618,False,False,False,True
230619,False,False,False,True
230620,False,False,False,True
230625,True,False,False,False
230634,False,False,False,True
230635,False,False,False,True
230644,False,False,False,True
230645,False,False,True,False
230674,True,False,False,False
230689,False,False,False,True
230699,True,False,False,False
230703,False,False,False,True
230720,False,False,False,True
230722,False,False,False,True
230723,False,False,False,True
230727,False,False,False,True
230729,True,False,False,False
230730,False,False,False,True
230731,True,False,False,False
230748,False,False,False,True
230783,False,False,False,True
230803,False,False,False,True
230806,True,False,False,False
230819,False,False,False,True
230822,False,False,False,True
230835,True,False,False,False
230852,False,False,False,True
230868,False,False,False,True
230941,False,False,False,True
230942,False,False,False,True
230959,False,False,False,True
230965,False,False,False,True
230977,False,False,False,True
230989,False,False,False,True
231019,False,False,False,True
231088,True,False,False,False
231090,False,False,False,True
231099,False,False,False,True
231129,False,False,False,True
231135,True,False,False,False
231144,False,False,False,True
231178,True,False,False,False
231207,False,False,False,True
231230,False,False,False,True
231247,True,False,False,False
231252,False,False,False,True
231261,False,False,False,True
231262,True,False,False,False
231297,False,False,False,True
231299,False,False,False,True
231305,False,False,False,True
231308,True,False,False,False
231312,False,False,False,True
231325,True,False,False,False
231347,True,False,False,False
231353,False,False,False,True
231369,True,False,False,False
231371,False,False,False,True
231408,False,False,False,True
231420,False,False,False,True
231429,False,False,False,True
231434,False,False,False,True
231453,True,False,False,False
231469,False,False,False,True
231479,False,False,False,True
231490,False,False,False,True
231525,False,False,False,True
231532,False,False,True,False
231540,True,False,False,False
231552,True,False,False,False
231556,False,False,False,True
231573,False,False,False,True
231593,True,False,False,False
231597,True,False,False,False
231598,True,False,False,False
231599,True,False,False,False
231600,True,False,False,False
231601,True,False,False,False
231605,True,False,False,False
231615,False,False,False,True
231631,True,False,False,False
231633,True,False,False,False
231653,True,False,False,False
231658,False,False,False,True
231661,True,False,False,False
231662,False,False,False,True
231666,True,False,False,False
231671,False,False,False,True
231677,False,False,False,True
231679,True,False,False,False
231700,False,False,False,True
231701,True,False,False,False
231703,True,False,False,False
231730,True,False,False,False
231733,True,False,False,False
231735,False,False,False,True
231738,True,False,False,False
231739,True,False,False,False
231740,True,False,False,False
231742,True,False,False,False
231744,True,False,False,False
231747,True,False,False,False
231755,True,False,False,False
231767,True,False,False,False
231770,False,False,False,True
231776,True,False,False,False
231779,True,False,False,False
231786,True,False,False,False
231788,True,False,False,False
231803,True,False,False,False
231836,False,False,False,True
231847,True,False,False,False
231856,False,False,False,True
231864,True,False,False,False
231865,True,False,False,False
231866,False,False,False,True
231872,False,False,False,True
231874,True,False,False,False
231885,True,False,False,False
231919,True,False,False,False
231922,False,False,False,True
231930,True,False,False,False
231945,True,False,False,False
231971,True,False,False,False
231975,False,False,True,False
231981,False,False,False,True
232013,False,False,False,True
232025,False,False,False,True
232028,True,False,False,False
232043,True,False,False,False
232045,True,False,False,False
232047,True,False,False,False
232070,True,False,False,False
232095,True,False,False,False
232128,False,False,False,True
232132,False,False,False,True
232134,True,False,False,False
232143,True,False,False,False
232152,True,False,False,False
232160,False,False,False,True
232161,False,False,False,True
232164,False,False,False,True
232169,False,False,False,True
232213,True,False,False,False
232214,False,False,False,True
232217,True,False,False,False
232219,True,False,False,False
232221,False,False,False,True
232226,False,False,True,False
232239,False,False,False,True
232242,False,False,False,True
232263,True,False,False,False
232284,True,False,False,False
232321,True,False,False,False
232325,False,False,False,True
232390,True,False,False,False
232393,True,False,False,False
232398,False,False,False,True
232415,False,False,False,True
232420,False,False,False,True
232441,False,False,False,True
232442,True,False,False,False
232469,True,False,False,False
232534,False,False,False,True
232547,True,False,False,False
232550,False,False,True,False
232598,False,False,True,False
232650,True,False,False,False
232665,True,False,False,False
232669,False,False,False,True
232691,True,False,False,False
232695,False,False,False,True
232701,False,False,False,True
232740,False,False,False,True
232761,True,False,False,False
232793,True,False,False,False
232806,False,False,False,True
232837,False,False,False,True
232840,False,False,False,True
232850,True,False,False,False
232880,False,False,False,True
232881,False,False,False,True
232905,False,False,False,True
232910,False,False,False,True
232911,False,False,False,True
232949,True,False,False,False
233049,False,False,False,True
233121,False,False,False,True
233127,False,False,False,True
233140,False,False,False,True
233169,True,False,False,False
233214,False,False,False,True
233232,False,False,False,True
233292,False,False,False,True
233329,False,False,False,True
233330,False,False,False,True
233405,False,False,False,True
233461,True,False,False,False
233486,True,False,False,False
233500,True,False,False,False
233552,False,False,False,True
233553,True,False,False,False
233649,True,False,False,False
233662,True,False,False,False
233692,True,False,False,False
233698,True,False,False,False
233713,False,False,False,True
233728,True,False,False,False
233757,True,False,False,False
233796,False,False,False,True
233797,False,False,False,True
233834,False,False,False,True
233845,False,False,False,True
233854,False,False,False,True
233862,True,False,False,False
233871,False,False,False,True
233908,False,False,False,True
233913,True,False,False,False
233917,False,False,False,True
233934,True,False,False,False
233937,False,False,False,True
233939,True,False,False,False
233954,False,False,False,True
233989,False,False,False,True
233993,False,False,False,True
233994,False,False,False,True
233998,False,False,False,True
234023,False,False,False,True
234027,True,False,False,False
234088,False,False,False,True
234099,False,False,False,True
234103,False,False,False,True
234104,False,False,False,True
234109,False,False,False,True
234111,True,False,False,False
234143,False,False,False,True
234150,False,False,True,False
234154,False,False,False,True
234157,False,False,False,True
234159,False,False,False,True
234164,False,False,False,True
234179,True,False,False,False
234193,False,False,False,True
234215,True,False,False,False
234222,True,False,False,False
234231,False,False,False,True
234238,False,False,False,True
234291,False,False,False,True
234312,True,False,False,False
234315,False,False,False,True
234318,True,False,False,False
234319,True,False,False,False
234346,True,False,False,False
234347,True,False,False,False
234367,True,False,False,False
234386,True,False,False,False
234388,False,False,False,True
234389,True,False,False,False
234402,True,False,False,False
234404,False,False,False,True
234406,True,False,False,False
234427,False,False,False,True
234437,False,False,False,True
234569,False,False,True,False
234622,True,False,False,False
234643,False,False,False,True
234644,False,False,False,True
234677,False,False,False,True
234707,False,False,False,True
234714,False,False,False,True
234725,False,False,False,True
234748,False,False,False,True
234760,True,False,False,False
234766,False,False,False,True
234775,False,False,False,True
234787,True,False,False,False
234790,False,False,False,True
234797,False,False,False,True
234798,False,False,False,True
234801,False,False,False,True
234816,True,False,False,False
234828,True,False,False,False
234830,False,False,False,True
234831,False,False,False,True
234860,True,False,False,False
234866,False,False,False,True
234925,True,False,False,False
234945,False,False,False,True
234947,False,False,False,True
234956,True,False,False,False
234970,False,False,False,True
235019,False,False,False,True
235022,False,False,False,True
235031,False,False,False,True
235033,True,False,False,False
235045,True,False,False,False
235055,False,False,False,True
235061,True,False,False,False
235063,False,False,False,True
235116,False,False,False,True
235120,False,False,False,True
235123,True,False,False,False
235141,True,False,False,False
235156,True,False,False,False
235175,False,False,False,True
235197,True,False,False,False
235198,True,False,False,False
235217,False,False,False,True
235229,False,False,False,True
235236,True,False,False,False
235259,False,False,False,True
235286,False,False,False,True
235293,False,False,True,False
235296,False,False,False,True
235341,False,False,False,True
235348,True,False,False,False
235380,True,False,False,False
235389,False,False,True,False
235394,True,False,False,False
235399,True,False,False,False
235401,True,False,False,False
235405,True,False,False,False
235406,False,False,False,True
235408,False,False,False,True
235433,False,False,False,True
235439,True,False,False,False
235465,False,False,False,True
235469,True,False,False,False
235470,True,False,False,False
235471,True,False,False,False
235484,True,False,False,False
235507,True,False,False,False
235526,True,False,False,False
235527,False,False,False,True
235571,True,False,False,False
235572,True,False,False,False
235582,True,False,False,False
235589,True,False,False,False
235590,True,False,False,False
235591,True,False,False,False
235606,True,False,False,False
235620,True,False,False,False
235632,True,False,False,False
235657,True,False,False,False
235668,True,False,False,False
235694,True,False,False,False
235700,False,False,False,True
235734,True,False,False,False
235738,False,False,False,True
235757,False,False,False,True
235769,True,False,False,False
235771,False,False,False,True
235817,True,False,False,False
235818,True,False,False,False
235828,False,False,False,True
235845,True,False,False,False
235862,True,False,False,False
235872,True,False,False,False
235874,False,False,False,True
235875,True,False,False,False
235886,False,False,False,True
235888,False,False,False,True
235889,True,False,False,False
236006,True,False,False,False
236025,True,False,False,False
236040,False,False,False,True
236050,False,False,False,True
236088,True,False,False,False
236089,True,False,False,False
236098,False,False,False,True
236105,False,False,False,True
236133,False,False,False,True
236147,True,False,False,False
236155,False,False,False,True
236169,True,False,False,False
236216,True,False,False,False
236218,True,False,False,False
236231,False,False,False,True
236237,True,False,False,False
236242,True,False,False,False
236295,False,False,False,True
236312,True,False,False,False
236320,True,False,False,False
236349,True,False,False,False
236367,True,False,False,False
236389,False,False,True,False
236397,False,False,False,True
236404,False,False,False,True
236409,True,False,False,False
236414,True,False,False,False
236415,False,False,False,True
236418,True,False,False,False
236434,False,False,False,True
236453,False,False,False,True
236460,True,False,False,False
236462,True,False,False,False
236463,True,False,False,False
236466,True,False,False,False
236498,False,False,False,True
236527,True,False,False,False
236539,False,False,False,True
236552,True,False,False,False
236566,False,False,False,True
236567,False,False,False,True
236586,True,False,False,False
236608,False,False,False,True
236671,True,False,False,False
236672,False,False,False,True
236674,False,False,False,True
236711,True,False,False,False
236722,False,False,False,True
236724,False,False,False,True
236733,False,False,False,True
236758,False,False,False,True
236759,True,False,False,False
236815,True,False,False,False
236818,False,False,False,True
236844,False,False,False,True
236889,True,False,False,False
236915,False,False,False,True
236916,False,False,False,True
236935,False,False,False,True
236974,False,False,False,True
236975,False,False,False,True
236992,False,False,False,True
236998,False,False,False,True
237023,True,False,False,False
237063,True,False,False,False
237078,False,False,False,True
237166,False,False,False,True
237171,True,False,False,False
237172,False,False,False,True
237174,True,False,False,False
237175,False,False,False,True
237177,False,False,False,True
237178,False,False,False,True
237181,False,False,False,True
237206,False,False,False,True
237226,False,False,False,True
237258,False,False,False,True
237262,False,False,False,True
237263,True,False,False,False
237269,False,False,False,True
237274,True,False,False,False
237281,False,False,False,True
